hip,ra_deg,dec_deg,hp_mag
531,1.6105283726770039,64.19616865526758,5.5684
532,1.6119198522486808,-74.40111176250537,9.9841
533,1.6128740733494253,-16.73761163208586,9.3302
534,1.6146438597644932,-52.933126820875714,9.1846
535,1.618467367559584,-43.62772187138441,10.2166
536,1.6219681167695215,27.090134773122802,9.2727
537,1.6304799376669392,-21.501283890772676,9.444
538,1.632003426714614,5.825300910061772,11.1132
539,1.6415029179888565,43.782274537989736,8.9635
540,1.6481070701778082,28.55343686760251,6.8498
541,1.6484952089769638,-47.58474399893335,9.8195
542,1.6495089775813565,56.51450028542836,8.0913
543,1.6507257852396096,-25.295665949305615,10.3994
544,1.652211098109395,29.02193533519289,6.2093
545,1.6603198030908926,33.65427133183168,8.6756
546,1.6618432749498337,-36.08467594755274,7.8793
547,1.665058439076366,-24.620671773476708,8.676
548,1.6669628018183542,70.16926523179472,8.4245
549,1.6707066398320318,65.58769966709521,11.6355
550,1.6743267132323834,56.32466442516222,8.6711
551,1.682635701340747,8.657337223182626,11.0756
552,1.6886944492749358,-6.261318778398326,10.6531
553,1.6902131312067097,-21.09148219336646,9.8381
554,1.6930332409334994,-13.748687327952927,9.9977
555,1.69415314996944,10.068992157164107,9.8475
556,1.6955746582591595,-4.3498117397190486,8.3312
557,1.6957405696478958,23.493815538326416,8.8153
558,1.6967600449119278,-70.5894404847804,8.1454
559,1.699824303414379,44.612844075710804,8.9785
560,1.7084359163709746,-23.107425343336324,6.275
561,1.7096070822112677,68.16712583259135,11.8732
562,1.7109750475950323,20.55974087353266,8.383
563,1.7111794560180231,31.130448543113356,8.096
564,1.7138039121169317,-45.86393232596784,10.3191
565,1.7180167963000152,1.8610114202168615,9.0997
566,1.7181973754083066,49.38212446821468,9.2975
567,1.7220694413765345,-38.87768933137692,7.0837
568,1.7223698717964115,-55.16079819322984,8.949
569,1.7248037621326595,-3.6257227011861026,8.3486
570,1.7307705102336841,-30.60851066866412,12.0119
571,1.7322656034930324,-30.603082019605967,10.3521
572,1.733901948037614,38.20259972942723,8.9998
